,state,year,month,fires,day,date
6538,rio_de_janeiro,2011,10,109,1,2011-10-01
6513,piaui,2011,10,1693,1,2011-10-01
6713,sergipe,2011,10,6,1,2011-10-01
6488,pernambuco,2011,10,530,1,2011-10-01
6738,tocantins,2011,10,1741,1,2011-10-01
6438,paraiba,2011,10,225,1,2011-10-01
6413,para,2011,10,4588,1,2011-10-01
6388,minas_gerais,2011,10,1251,1,2011-10-01
6363,mato_grosso_do_sul,2011,10,348,1,2011-10-01
6088,acre,2011,10,264,1,2011-10-01
6338,mato_grosso,2011,10,2533,1,2011-10-01
6113,alagoas,2011,10,24,1,2011-10-01
6138,amapa,2011,10,381,1,2011-10-01
6313,maranhao,2011,10,3171,1,2011-10-01
6288,goias,2011,10,539,1,2011-10-01
6263,espirito_santo,2011,10,35,1,2011-10-01
6163,amazonas,2011,10,844,1,2011-10-01
6238,distrito_federal,2011,10,0,1,2011-10-01
6188,bahia,2011,10,2306,1,2011-10-01
6638,roraima,2011,10,81,1,2011-10-01
6663,santa_catarina,2011,10,151,1,2011-10-01
7213,rio_de_janeiro,2011,11,15,1,2011-11-01
7413,tocantins,2011,11,203,1,2011-11-01
6763,acre,2011,11,152,1,2011-11-01
7388,sergipe,2011,11,5,1,2011-11-01
6788,alagoas,2011,11,26,1,2011-11-01
7363,sao_paulo,2011,11,110,1,2011-11-01
7288,rondonia,2011,11,357,1,2011-11-01
7013,mato_grosso,2011,11,1198,1,2011-11-01
6988,maranhao,2011,11,4038,1,2011-11-01
6813,amapa,2011,11,407,1,2011-11-01
7263,rio_grande_do_sul,2011,11,152,1,2011-11-01
6963,goias,2011,11,76,1,2011-11-01
7063,minas_gerais,2011,11,192,1,2011-11-01
6938,espirito_santo,2011,11,8,1,2011-11-01
7088,para,2011,11,5760,1,2011-11-01
7313,roraima,2011,11,181,1,2011-11-01
7113,paraiba,2011,11,406,1,2011-11-01
6913,distrito_federal,2011,11,0,1,2011-11-01
7163,pernambuco,2011,11,401,1,2011-11-01
7338,santa_catarina,2011,11,100,1,2011-11-01
7188,piaui,2011,11,1209,1,2011-11-01
6838,amazonas,2011,11,502,1,2011-11-01
6863,bahia,2011,11,197,1,2011-11-01
6888,ceara,2011,11,2062,1,2011-11-01
7038,mato_grosso_do_sul,2011,11,439,1,2011-11-01
7138,parana,2011,11,192,1,2011-11-01
7238,rio_grande_do_norte,2011,11,153,1,2011-11-01
7463,alagoas,2011,12,57,1,2011-12-01
7938,rio_grande_do_sul,2011,12,82,1,2011-12-01
8013,santa_catarina,2011,12,52,1,2011-12-01
7863,piaui,2011,12,461,1,2011-12-01
7913,rio_grande_do_norte,2011,12,152,1,2011-12-01
7838,pernambuco,2011,12,378,1,2011-12-01
7888,rio_de_janeiro,2011,12,5,1,2011-12-01
7438,acre,2011,12,8,1,2011-12-01
7613,espirito_santo,2011,12,6,1,2011-12-01
7713,mato_grosso_do_sul,2011,12,544,1,2011-12-01
7513,amazonas,2011,12,142,1,2011-12-01
8088,tocantins,2011,12,135,1,2011-12-01
8038,sao_paulo,2011,12,64,1,2011-12-01
7738,minas_gerais,2011,12,49,1,2011-12-01
7763,para,2011,12,4840,1,2011-12-01
7588,distrito_federal,2011,12,0,1,2011-12-01
7538,bahia,2011,12,289,1,2011-12-01
7688,mato_grosso,2011,12,453,1,2011-12-01
7988,roraima,2011,12,311,1,2011-12-01
7488,amapa,2011,12,446,1,2011-12-01
7563,ceara,2011,12,1903,1,2011-12-01
8063,sergipe,2011,12,48,1,2011-12-01
7663,maranhao,2011,12,2584,1,2011-12-01
7788,paraiba,2011,12,208,1,2011-12-01
7638,goias,2011,12,25,1,2011-12-01
7813,parana,2011,12,102,1,2011-12-01
7963,rondonia,2011,12,45,1,2011-12-01
64,amapa,2012,1,34,1,2012-01-01
89,amazonas,2012,1,8,1,2012-01-01
14,acre,2012,1,1,1,2012-01-01
39,alagoas,2012,1,43,1,2012-01-01
239,maranhao,2012,1,461,1,2012-01-01
489,rio_grande_do_norte,2012,1,66,1,2012-01-01
514,rio_grande_do_sul,2012,1,79,1,2012-01-01
164,distrito_federal,2012,1,0,1,2012-01-01
414,pernambuco,2012,1,161,1,2012-01-01
339,para,2012,1,534,1,2012-01-01
589,santa_catarina,2012,1,25,1,2012-01-01
214,goias,2012,1,22,1,2012-01-01
364,paraiba,2012,1,54,1,2012-01-01
439,piaui,2012,1,100,1,2012-01-01
389,parana,2012,1,46,1,2012-01-01
314,minas_gerais,2012,1,90,1,2012-01-01
664,tocantins,2012,1,14,1,2012-01-01
614,sao_paulo,2012,1,49,1,2012-01-01
189,espirito_santo,2012,1,0,1,2012-01-01
539,rondonia,2012,1,6,1,2012-01-01
264,mato_grosso,2012,1,179,1,2012-01-01
464,rio_de_janeiro,2012,1,6,1,2012-01-01
114,bahia,2012,1,226,1,2012-01-01
639,sergipe,2012,1,40,1,2012-01-01
289,mato_grosso_do_sul,2012,1,187,1,2012-01-01
139,ceara,2012,1,308,1,2012-01-01
564,roraima,2012,1,239,1,2012-01-01
914,maranhao,2012,2,84,1,2012-02-01
689,acre,2012,2,0,1,2012-02-01
889,goias,2012,2,29,1,2012-02-01
1189,rio_grande_do_sul,2012,2,43,1,2012-02-01
1089,pernambuco,2012,2,75,1,2012-02-01
839,distrito_federal,2012,2,0,1,2012-02-01
989,minas_gerais,2012,2,140,1,2012-02-01
1114,piaui,2012,2,38,1,2012-02-01
964,mato_grosso_do_sul,2012,2,127,1,2012-02-01
1064,parana,2012,2,77,1,2012-02-01
814,ceara,2012,2,44,1,2012-02-01
939,mato_grosso,2012,2,200,1,2012-02-01
1339,tocantins,2012,2,51,1,2012-02-01
1239,roraima,2012,2,172,1,2012-02-01
789,bahia,2012,2,242,1,2012-02-01
1164,rio_grande_do_norte,2012,2,16,1,2012-02-01
764,amazonas,2012,2,8,1,2012-02-01
1039,paraiba,2012,2,19,1,2012-02-01
1289,sao_paulo,2012,2,107,1,2012-02-01
1214,rondonia,2012,2,9,1,2012-02-01
1139,rio_de_janeiro,2012,2,12,1,2012-02-01
1314,sergipe,2012,2,36,1,2012-02-01
714,alagoas,2012,2,52,1,2012-02-01
1264,santa_catarina,2012,2,34,1,2012-02-01
864,espirito_santo,2012,2,27,1,2012-02-01
1014,para,2012,2,78,1,2012-02-01
739,amapa,2012,2,8,1,2012-02-01
1564,goias,2012,3,71,1,2012-03-01
1789,piaui,2012,3,74,1,2012-03-01
1514,distrito_federal,2012,3,0,1,2012-03-01
1639,mato_grosso_do_sul,2012,3,192,1,2012-03-01
1539,espirito_santo,2012,3,38,1,2012-03-01
1839,rio_grande_do_norte,2012,3,12,1,2012-03-01
1814,rio_de_janeiro,2012,3,12,1,2012-03-01
1614,mato_grosso,2012,3,419,1,2012-03-01
1589,maranhao,2012,3,54,1,2012-03-01
1364,acre,2012,3,0,1,2012-03-01
1489,ceara,2012,3,13,1,2012-03-01
1764,pernambuco,2012,3,68,1,2012-03-01
1414,amapa,2012,3,3,1,2012-03-01
1439,amazonas,2012,3,5,1,2012-03-01
1964,sao_paulo,2012,3,138,1,2012-03-01
1939,santa_catarina,2012,3,111,1,2012-03-01
1989,sergipe,2012,3,87,1,2012-03-01
1714,paraiba,2012,3,11,1,2012-03-01
2014,tocantins,2012,3,83,1,2012-03-01
1914,roraima,2012,3,183,1,2012-03-01
1689,para,2012,3,16,1,2012-03-01
1739,parana,2012,3,88,1,2012-03-01
1664,minas_gerais,2012,3,181,1,2012-03-01
1864,rio_grande_do_sul,2012,3,100,1,2012-03-01
1389,alagoas,2012,3,58,1,2012-03-01
1464,bahia,2012,3,472,1,2012-03-01
1889,rondonia,2012,3,20,1,2012-03-01
2339,minas_gerais,2012,4,201,1,2012-04-01
2414,parana,2012,4,63,1,2012-04-01
2364,para,2012,4,24,1,2012-04-01
2064,alagoas,2012,4,18,1,2012-04-01
2164,ceara,2012,4,2,1,2012-04-01
2589,roraima,2012,4,49,1,2012-04-01
2039,acre,2012,4,3,1,2012-04-01
2514,rio_grande_do_norte,2012,4,4,1,2012-04-01
2564,rondonia,2012,4,21,1,2012-04-01
2214,espirito_santo,2012,4,76,1,2012-04-01
2389,paraiba,2012,4,13,1,2012-04-01
2439,pernambuco,2012,4,49,1,2012-04-01
2464,piaui,2012,4,120,1,2012-04-01
2614,santa_catarina,2012,4,57,1,2012-04-01
2539,rio_grande_do_sul,2012,4,61,1,2012-04-01
2089,amapa,2012,4,2,1,2012-04-01
2189,distrito_federal,2012,4,4,1,2012-04-01
2314,mato_grosso_do_sul,2012,4,105,1,2012-04-01
2114,amazonas,2012,4,8,1,2012-04-01
2689,tocantins,2012,4,243,1,2012-04-01
2139,bahia,2012,4,428,1,2012-04-01
2639,sao_paulo,2012,4,121,1,2012-04-01
2239,goias,2012,4,116,1,2012-04-01
2489,rio_de_janeiro,2012,4,5,1,2012-04-01
2289,mato_grosso,2012,4,560,1,2012-04-01
2664,sergipe,2012,4,40,1,2012-04-01
2264,maranhao,2012,4,114,1,2012-04-01
2914,goias,2012,5,123,1,2012-05-01
3264,roraima,2012,5,21,1,2012-05-01
2964,mato_grosso,2012,5,958,1,2012-05-01
3114,pernambuco,2012,5,44,1,2012-05-01
2939,maranhao,2012,5,370,1,2012-05-01
3189,rio_grande_do_norte,2012,5,17,1,2012-05-01
3339,sergipe,2012,5,16,1,2012-05-01
2739,alagoas,2012,5,23,1,2012-05-01
3239,rondonia,2012,5,35,1,2012-05-01
2864,distrito_federal,2012,5,0,1,2012-05-01
3364,tocantins,2012,5,487,1,2012-05-01
2789,amazonas,2012,5,15,1,2012-05-01
3289,santa_catarina,2012,5,160,1,2012-05-01
3014,minas_gerais,2012,5,178,1,2012-05-01
3064,paraiba,2012,5,8,1,2012-05-01
2814,bahia,2012,5,335,1,2012-05-01
2839,ceara,2012,5,23,1,2012-05-01
2989,mato_grosso_do_sul,2012,5,154,1,2012-05-01
3139,piaui,2012,5,352,1,2012-05-01
3214,rio_grande_do_sul,2012,5,247,1,2012-05-01
3314,sao_paulo,2012,5,108,1,2012-05-01
3089,parana,2012,5,160,1,2012-05-01
2889,espirito_santo,2012,5,25,1,2012-05-01
3164,rio_de_janeiro,2012,5,12,1,2012-05-01
2764,amapa,2012,5,3,1,2012-05-01
2714,acre,2012,5,15,1,2012-05-01
3039,para,2012,5,98,1,2012-05-01
3564,espirito_santo,2012,6,21,1,2012-06-01
3639,mato_grosso,2012,6,1933,1,2012-06-01
3814,piaui,2012,6,865,1,2012-06-01
3414,alagoas,2012,6,5,1,2012-06-01
3964,santa_catarina,2012,6,111,1,2012-06-01
4014,sergipe,2012,6,3,1,2012-06-01
3514,ceara,2012,6,33,1,2012-06-01
3689,minas_gerais,2012,6,245,1,2012-06-01
3739,paraiba,2012,6,5,1,2012-06-01
3389,acre,2012,6,12,1,2012-06-01
4039,tocantins,2012,6,940,1,2012-06-01
3939,roraima,2012,6,29,1,2012-06-01
3889,rio_grande_do_sul,2012,6,233,1,2012-06-01
3589,goias,2012,6,254,1,2012-06-01
3789,pernambuco,2012,6,16,1,2012-06-01
3439,amapa,2012,6,8,1,2012-06-01
3614,maranhao,2012,6,987,1,2012-06-01
3764,parana,2012,6,132,1,2012-06-01
3464,amazonas,2012,6,58,1,2012-06-01
3539,distrito_federal,2012,6,4,1,2012-06-01
3714,para,2012,6,305,1,2012-06-01
3489,bahia,2012,6,387,1,2012-06-01
3914,rondonia,2012,6,55,1,2012-06-01
3839,rio_de_janeiro,2012,6,11,1,2012-06-01
3864,rio_grande_do_norte,2012,6,5,1,2012-06-01
3664,mato_grosso_do_sul,2012,6,110,1,2012-06-01
3989,sao_paulo,2012,6,63,1,2012-06-01
4714,tocantins,2012,7,1655,1,2012-07-01
4264,goias,2012,7,556,1,2012-07-01
4439,parana,2012,7,203,1,2012-07-01
4289,maranhao,2012,7,3693,1,2012-07-01
4639,santa_catarina,2012,7,102,1,2012-07-01
4464,pernambuco,2012,7,11,1,2012-07-01
4614,roraima,2012,7,3,1,2012-07-01
4364,minas_gerais,2012,7,701,1,2012-07-01
4089,alagoas,2012,7,1,1,2012-07-01
4514,rio_de_janeiro,2012,7,62,1,2012-07-01
4189,ceara,2012,7,50,1,2012-07-01
4064,acre,2012,7,132,1,2012-07-01
4114,amapa,2012,7,6,1,2012-07-01
4389,para,2012,7,1041,1,2012-07-01
4489,piaui,2012,7,1746,1,2012-07-01
4314,mato_grosso,2012,7,2120,1,2012-07-01
4689,sergipe,2012,7,1,1,2012-07-01
4139,amazonas,2012,7,316,1,2012-07-01
4589,rondonia,2012,7,253,1,2012-07-01
4214,distrito_federal,2012,7,27,1,2012-07-01
4664,sao_paulo,2012,7,235,1,2012-07-01
4239,espirito_santo,2012,7,45,1,2012-07-01
4539,rio_grande_do_norte,2012,7,4,1,2012-07-01
4339,mato_grosso_do_sul,2012,7,553,1,2012-07-01
4564,rio_grande_do_sul,2012,7,439,1,2012-07-01
4164,bahia,2012,7,909,1,2012-07-01
4414,paraiba,2012,7,4,1,2012-07-01
4814,amazonas,2012,8,3616,1,2012-08-01
5189,rio_de_janeiro,2012,8,76,1,2012-08-01
5014,mato_grosso_do_sul,2012,8,2782,1,2012-08-01
5264,rondonia,2012,8,2561,1,2012-08-01
5239,rio_grande_do_sul,2012,8,665,1,2012-08-01
5214,rio_grande_do_norte,2012,8,28,1,2012-08-01
5289,roraima,2012,8,8,1,2012-08-01
4964,maranhao,2012,8,10519,1,2012-08-01
4939,goias,2012,8,899,1,2012-08-01
5089,paraiba,2012,8,19,1,2012-08-01
4989,mato_grosso,2012,8,6429,1,2012-08-01
4789,amapa,2012,8,31,1,2012-08-01
4764,alagoas,2012,8,0,1,2012-08-01
4739,acre,2012,8,1092,1,2012-08-01
5164,piaui,2012,8,3615,1,2012-08-01
4914,espirito_santo,2012,8,17,1,2012-08-01
5064,para,2012,8,9168,1,2012-08-01
4889,distrito_federal,2012,8,51,1,2012-08-01
5339,sao_paulo,2012,8,521,1,2012-08-01
5039,minas_gerais,2012,8,919,1,2012-08-01
5389,tocantins,2012,8,4269,1,2012-08-01
4864,ceara,2012,8,267,1,2012-08-01
5114,parana,2012,8,821,1,2012-08-01
4839,bahia,2012,8,1810,1,2012-08-01
5314,santa_catarina,2012,8,718,1,2012-08-01
5364,sergipe,2012,8,0,1,2012-08-01
5139,pernambuco,2012,8,25,1,2012-08-01
5714,minas_gerais,2012,9,2919,1,2012-09-01
5939,rondonia,2012,9,3141,1,2012-09-01
5614,goias,2012,9,2334,1,2012-09-01
5589,espirito_santo,2012,9,39,1,2012-09-01
5914,rio_grande_do_sul,2012,9,198,1,2012-09-01
6039,sergipe,2012,9,0,1,2012-09-01
5864,rio_de_janeiro,2012,9,173,1,2012-09-01
5989,santa_catarina,2012,9,274,1,2012-09-01
5889,rio_grande_do_norte,2012,9,36,1,2012-09-01
5539,ceara,2012,9,512,1,2012-09-01
5689,mato_grosso_do_sul,2012,9,2166,1,2012-09-01
6064,tocantins,2012,9,7015,1,2012-09-01
5639,maranhao,2012,9,7376,1,2012-09-01
5739,para,2012,9,8190,1,2012-09-01
5564,distrito_federal,2012,9,67,1,2012-09-01
5964,roraima,2012,9,89,1,2012-09-01
6014,sao_paulo,2012,9,908,1,2012-09-01
5664,mato_grosso,2012,9,10620,1,2012-09-01
5839,piaui,2012,9,4057,1,2012-09-01
5489,amazonas,2012,9,2731,1,2012-09-01
5439,alagoas,2012,9,6,1,2012-09-01
5814,pernambuco,2012,9,171,1,2012-09-01
5464,amapa,2012,9,173,1,2012-09-01
5764,paraiba,2012,9,58,1,2012-09-01
5789,parana,2012,9,544,1,2012-09-01
5514,bahia,2012,9,6815,1,2012-09-01
5414,acre,2012,9,2796,1,2012-09-01
6689,sao_paulo,2012,10,259,1,2012-10-01
6664,santa_catarina,2012,10,63,1,2012-10-01
6189,bahia,2012,10,4529,1,2012-10-01
6314,maranhao,2012,10,5911,1,2012-10-01
6464,parana,2012,10,227,1,2012-10-01
6489,pernambuco,2012,10,265,1,2012-10-01
6239,distrito_federal,2012,10,16,1,2012-10-01
6714,sergipe,2012,10,0,1,2012-10-01
6139,amapa,2012,10,583,1,2012-10-01
6514,piaui,2012,10,2639,1,2012-10-01
6339,mato_grosso,2012,10,3475,1,2012-10-01
6639,roraima,2012,10,201,1,2012-10-01
6264,espirito_santo,2012,10,66,1,2012-10-01
6539,rio_de_janeiro,2012,10,162,1,2012-10-01
6214,ceara,2012,10,1102,1,2012-10-01
6739,tocantins,2012,10,3874,1,2012-10-01
6564,rio_grande_do_norte,2012,10,75,1,2012-10-01
6614,rondonia,2012,10,1866,1,2012-10-01
6164,amazonas,2012,10,1484,1,2012-10-01
6289,goias,2012,10,1450,1,2012-10-01
6439,paraiba,2012,10,148,1,2012-10-01
6589,rio_grande_do_sul,2012,10,134,1,2012-10-01
6414,para,2012,10,5946,1,2012-10-01
6089,acre,2012,10,627,1,2012-10-01
6364,mato_grosso_do_sul,2012,10,689,1,2012-10-01
6114,alagoas,2012,10,31,1,2012-10-01
6389,minas_gerais,2012,10,4038,1,2012-10-01
7039,mato_grosso_do_sul,2012,11,150,1,2012-11-01
7264,rio_grande_do_sul,2012,11,85,1,2012-11-01
7289,rondonia,2012,11,271,1,2012-11-01
7064,minas_gerais,2012,11,258,1,2012-11-01
6889,ceara,2012,11,1165,1,2012-11-01
6789,alagoas,2012,11,85,1,2012-11-01
6839,amazonas,2012,11,749,1,2012-11-01
7189,piaui,2012,11,530,1,2012-11-01
6939,espirito_santo,2012,11,7,1,2012-11-01
7014,mato_grosso,2012,11,488,1,2012-11-01
6814,amapa,2012,11,1157,1,2012-11-01
7139,parana,2012,11,219,1,2012-11-01
7164,pernambuco,2012,11,177,1,2012-11-01
7239,rio_grande_do_norte,2012,11,90,1,2012-11-01
6864,bahia,2012,11,214,1,2012-11-01
7364,sao_paulo,2012,11,74,1,2012-11-01
7089,para,2012,11,8871,1,2012-11-01
7114,paraiba,2012,11,139,1,2012-11-01
7214,rio_de_janeiro,2012,11,12,1,2012-11-01
6964,goias,2012,11,64,1,2012-11-01
7389,sergipe,2012,11,6,1,2012-11-01
7314,roraima,2012,11,257,1,2012-11-01
7339,santa_catarina,2012,11,120,1,2012-11-01
6989,maranhao,2012,11,2644,1,2012-11-01
7414,tocantins,2012,11,243,1,2012-11-01
6914,distrito_federal,2012,11,0,1,2012-11-01
6764,acre,2012,11,39,1,2012-11-01
7539,bahia,2012,12,529,1,2012-12-01
7764,para,2012,12,2950,1,2012-12-01
7989,roraima,2012,12,125,1,2012-12-01
8089,tocantins,2012,12,170,1,2012-12-01
7914,rio_grande_do_norte,2012,12,79,1,2012-12-01
7514,amazonas,2012,12,116,1,2012-12-01
7614,espirito_santo,2012,12,23,1,2012-12-01
7639,goias,2012,12,113,1,2012-12-01
7839,pernambuco,2012,12,123,1,2012-12-01
7964,rondonia,2012,12,74,1,2012-12-01
7789,paraiba,2012,12,70,1,2012-12-01
7689,mato_grosso,2012,12,572,1,2012-12-01
7814,parana,2012,12,88,1,2012-12-01
7864,piaui,2012,12,401,1,2012-12-01
7589,distrito_federal,2012,12,0,1,2012-12-01
7464,alagoas,2012,12,55,1,2012-12-01
8014,santa_catarina,2012,12,45,1,2012-12-01
7489,amapa,2012,12,510,1,2012-12-01
8064,sergipe,2012,12,22,1,2012-12-01
8039,sao_paulo,2012,12,79,1,2012-12-01
7664,maranhao,2012,12,2086,1,2012-12-01
7739,minas_gerais,2012,12,238,1,2012-12-01
7889,rio_de_janeiro,2012,12,8,1,2012-12-01
7439,acre,2012,12,3,1,2012-12-01
7939,rio_grande_do_sul,2012,12,38,1,2012-12-01
7564,ceara,2012,12,789,1,2012-12-01
7714,mato_grosso_do_sul,2012,12,213,1,2012-12-01
440,piaui,2013,1,78,1,2013-01-01
540,rondonia,2013,1,16,1,2013-01-01
640,sergipe,2013,1,32,1,2013-01-01
490,rio_grande_do_norte,2013,1,23,1,2013-01-01
365,paraiba,2013,1,39,1,2013-01-01
340,para,2013,1,291,1,2013-01-01
665,tocantins,2013,1,59,1,2013-01-01
90,amazonas,2013,1,43,1,2013-01-01
465,rio_de_janeiro,2013,1,5,1,2013-01-01
515,rio_grande_do_sul,2013,1,47,1,2013-01-01
190,espirito_santo,2013,1,14,1,2013-01-01
315,minas_gerais,2013,1,93,1,2013-01-01
15,acre,2013,1,0,1,2013-01-01
615,sao_paulo,2013,1,51,1,2013-01-01
590,santa_catarina,2013,1,27,1,2013-01-01
115,bahia,2013,1,161,1,2013-01-01
390,parana,2013,1,49,1,2013-01-01
215,goias,2013,1,43,1,2013-01-01
240,maranhao,2013,1,316,1,2013-01-01
415,pernambuco,2013,1,56,1,2013-01-01
265,mato_grosso,2013,1,276,1,2013-01-01
140,ceara,2013,1,135,1,2013-01-01
165,distrito_federal,2013,1,0,1,2013-01-01
40,alagoas,2013,1,45,1,2013-01-01
565,roraima,2013,1,482,1,2013-01-01
290,mato_grosso_do_sul,2013,1,161,1,2013-01-01
65,amapa,2013,1,2,1,2013-01-01
890,goias,2013,2,67,1,2013-02-01
1115,piaui,2013,2,70,1,2013-02-01
1015,para,2013,2,47,1,2013-02-01
815,ceara,2013,2,55,1,2013-02-01
1265,santa_catarina,2013,2,11,1,2013-02-01
690,acre,2013,2,0,1,2013-02-01
915,maranhao,2013,2,72,1,2013-02-01
1040,paraiba,2013,2,11,1,2013-02-01
965,mato_grosso_do_sul,2013,2,107,1,2013-02-01
790,bahia,2013,2,282,1,2013-02-01
840,distrito_federal,2013,2,1,1,2013-02-01
1140,rio_de_janeiro,2013,2,15,1,2013-02-01
1215,rondonia,2013,2,8,1,2013-02-01
765,amazonas,2013,2,4,1,2013-02-01
1240,roraima,2013,2,71,1,2013-02-01
1340,tocantins,2013,2,37,1,2013-02-01
1315,sergipe,2013,2,47,1,2013-02-01
940,mato_grosso,2013,2,374,1,2013-02-01
1165,rio_grande_do_norte,2013,2,26,1,2013-02-01
1065,parana,2013,2,20,1,2013-02-01
990,minas_gerais,2013,2,161,1,2013-02-01
740,amapa,2013,2,2,1,2013-02-01
715,alagoas,2013,2,22,1,2013-02-01
1190,rio_grande_do_sul,2013,2,51,1,2013-02-01
1290,sao_paulo,2013,2,100,1,2013-02-01
1090,pernambuco,2013,2,33,1,2013-02-01
865,espirito_santo,2013,2,21,1,2013-02-01
1790,piaui,2013,3,15,1,2013-03-01
1715,paraiba,2013,3,5,1,2013-03-01
1615,mato_grosso,2013,3,636,1,2013-03-01
1940,santa_catarina,2013,3,30,1,2013-03-01
1540,espirito_santo,2013,3,18,1,2013-03-01
1590,maranhao,2013,3,45,1,2013-03-01
1440,amazonas,2013,3,23,1,2013-03-01
1865,rio_grande_do_sul,2013,3,56,1,2013-03-01
1990,sergipe,2013,3,59,1,2013-03-01
1640,mato_grosso_do_sul,2013,3,160,1,2013-03-01
1765,pernambuco,2013,3,39,1,2013-03-01
1490,ceara,2013,3,24,1,2013-03-01
1465,bahia,2013,3,441,1,2013-03-01
1515,distrito_federal,2013,3,1,1,2013-03-01
1565,goias,2013,3,74,1,2013-03-01
1415,amapa,2013,3,1,1,2013-03-01
1965,sao_paulo,2013,3,60,1,2013-03-01
2015,tocantins,2013,3,63,1,2013-03-01
1915,roraima,2013,3,265,1,2013-03-01
1890,rondonia,2013,3,30,1,2013-03-01
1690,para,2013,3,20,1,2013-03-01
1665,minas_gerais,2013,3,136,1,2013-03-01
1740,parana,2013,3,36,1,2013-03-01
1815,rio_de_janeiro,2013,3,3,1,2013-03-01
1840,rio_grande_do_norte,2013,3,7,1,2013-03-01
1390,alagoas,2013,3,36,1,2013-03-01
1365,acre,2013,3,0,1,2013-03-01
2290,mato_grosso,2013,4,411,1,2013-04-01
2390,paraiba,2013,4,7,1,2013-04-01
2540,rio_grande_do_sul,2013,4,98,1,2013-04-01
2090,amapa,2013,4,2,1,2013-04-01
2440,pernambuco,2013,4,8,1,2013-04-01
2490,rio_de_janeiro,2013,4,4,1,2013-04-01
2365,para,2013,4,29,1,2013-04-01
2040,acre,2013,4,46,1,2013-04-01
2515,rio_grande_do_norte,2013,4,8,1,2013-04-01
2465,piaui,2013,4,34,1,2013-04-01
2565,rondonia,2013,4,27,1,2013-04-01
2315,mato_grosso_do_sul,2013,4,93,1,2013-04-01
2340,minas_gerais,2013,4,80,1,2013-04-01
2590,roraima,2013,4,113,1,2013-04-01
2415,parana,2013,4,137,1,2013-04-01
2065,alagoas,2013,4,20,1,2013-04-01
2190,distrito_federal,2013,4,0,1,2013-04-01
2140,bahia,2013,4,125,1,2013-04-01
2115,amazonas,2013,4,26,1,2013-04-01
2615,santa_catarina,2013,4,105,1,2013-04-01
2165,ceara,2013,4,7,1,2013-04-01
2240,goias,2013,4,61,1,2013-04-01
2665,sergipe,2013,4,14,1,2013-04-01
2690,tocantins,2013,4,162,1,2013-04-01
2215,espirito_santo,2013,4,19,1,2013-04-01
2265,maranhao,2013,4,83,1,2013-04-01
2640,sao_paulo,2013,4,172,1,2013-04-01
2740,alagoas,2013,5,2,1,2013-05-01
3140,piaui,2013,5,49,1,2013-05-01
2890,espirito_santo,2013,5,13,1,2013-05-01
3340,sergipe,2013,5,2,1,2013-05-01
2765,amapa,2013,5,1,1,2013-05-01
3365,tocantins,2013,5,411,1,2013-05-01
2840,ceara,2013,5,9,1,2013-05-01
3290,santa_catarina,2013,5,98,1,2013-05-01
3165,rio_de_janeiro,2013,5,14,1,2013-05-01
3090,parana,2013,5,134,1,2013-05-01
2865,distrito_federal,2013,5,2,1,2013-05-01
2790,amazonas,2013,5,21,1,2013-05-01
2965,mato_grosso,2013,5,962,1,2013-05-01
3215,rio_grande_do_sul,2013,5,58,1,2013-05-01
2715,acre,2013,5,11,1,2013-05-01
3240,rondonia,2013,5,19,1,2013-05-01
3040,para,2013,5,74,1,2013-05-01
3315,sao_paulo,2013,5,170,1,2013-05-01
3015,minas_gerais,2013,5,182,1,2013-05-01
2940,maranhao,2013,5,132,1,2013-05-01
3065,paraiba,2013,5,4,1,2013-05-01
2990,mato_grosso_do_sul,2013,5,96,1,2013-05-01
3190,rio_grande_do_norte,2013,5,2,1,2013-05-01
2815,bahia,2013,5,176,1,2013-05-01
3115,pernambuco,2013,5,9,1,2013-05-01
3265,roraima,2013,5,6,1,2013-05-01
2915,goias,2013,5,187,1,2013-05-01
3515,ceara,2013,6,12,1,2013-06-01
3565,espirito_santo,2013,6,24,1,2013-06-01
3865,rio_grande_do_norte,2013,6,2,1,2013-06-01
3740,paraiba,2013,6,3,1,2013-06-01
3615,maranhao,2013,6,603,1,2013-06-01
3665,mato_grosso_do_sul,2013,6,46,1,2013-06-01
3790,pernambuco,2013,6,14,1,2013-06-01
3965,santa_catarina,2013,6,81,1,2013-06-01
4015,sergipe,2013,6,1,1,2013-06-01
3940,roraima,2013,6,6,1,2013-06-01
3590,goias,2013,6,202,1,2013-06-01
3715,para,2013,6,323,1,2013-06-01
3765,parana,2013,6,97,1,2013-06-01
4040,tocantins,2013,6,895,1,2013-06-01
3415,alagoas,2013,6,2,1,2013-06-01
3640,mato_grosso,2013,6,1388,1,2013-06-01
3490,bahia,2013,6,228,1,2013-06-01
3540,distrito_federal,2013,6,5,1,2013-06-01
3840,rio_de_janeiro,2013,6,21,1,2013-06-01
3390,acre,2013,6,19,1,2013-06-01
3890,rio_grande_do_sul,2013,6,41,1,2013-06-01
3440,amapa,2013,6,6,1,2013-06-01
3465,amazonas,2013,6,81,1,2013-06-01
3990,sao_paulo,2013,6,70,1,2013-06-01
3815,piaui,2013,6,272,1,2013-06-01
3690,minas_gerais,2013,6,191,1,2013-06-01
3915,rondonia,2013,6,32,1,2013-06-01
4640,santa_catarina,2013,7,215,1,2013-07-01
4065,acre,2013,7,98,1,2013-07-01
